time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-06-18T14:01:09Z",1560866469,2811.025,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,253367,0
"2019-06-18T14:01:10Z",1560866470,3666.958,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:11Z",1560866471,3132.74,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:12Z",1560866472,3287.617,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:13Z",1560866473,3365.949,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:14Z",1560866474,3769.817,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:15Z",1560866475,3811.588,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:16Z",1560866476,3090.656,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:17Z",1560866477,4057.381,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:18Z",1560866478,3882.438,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:19Z",1560866479,2786.558,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:20Z",1560866480,3922.081,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:21Z",1560866481,3598.94,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:22Z",1560866482,2877.391,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:23Z",1560866483,3613.856,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:24Z",1560866484,3304.436,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,253366.7,0
"2019-06-18T14:01:25Z",1560866485,3365.14,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:26Z",1560866486,3269.26,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:27Z",1560866487,3069.571,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:28Z",1560866488,3754.491,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:29Z",1560866489,2939.011,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:30Z",1560866490,2788.292,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:31Z",1560866491,3767.923,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:32Z",1560866492,2762.624,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:33Z",1560866493,2746.78,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:34Z",1560866494,3693.272,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:35Z",1560866495,2974.913,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:36Z",1560866496,3027.488,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:37Z",1560866497,3420.561,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:38Z",1560866498,3498.502,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:39Z",1560866499,3590.334,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:40Z",1560866500,3144.901,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:41Z",1560866501,3808.37,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:42Z",1560866502,3886.47,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:43Z",1560866503,2842.965,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:44Z",1560866504,3789.725,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:45Z",1560866505,3769.999,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:46Z",1560866506,2800.911,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:47Z",1560866507,3596.405,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254232.7,0
"2019-06-18T14:01:48Z",1560866508,3626.134,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:49Z",1560866509,3250.366,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:50Z",1560866510,3364.439,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:51Z",1560866511,3372.747,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:52Z",1560866512,3717.663,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:53Z",1560866513,2939.021,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:54Z",1560866514,2949.771,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,298.358,254166.7,0
"2019-06-18T14:01:55Z",1560866515,3890.824,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,298.9428,254166.7,0
"2019-06-18T14:01:56Z",1560866516,2707.068,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,298.3578,254166.7,0
"2019-06-18T14:01:57Z",1560866517,2757.533,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,298.942,254166.7,0
"2019-06-18T14:01:58Z",1560866518,3664.033,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:01:59Z",1560866519,2822.29,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:02:00Z",1560866520,2912.352,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,253358.3,0
"2019-06-18T14:02:01Z",1560866521,3376.612,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.008988446,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:02:02Z",1560866522,3361.214,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:02:03Z",1560866523,3528.235,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:02:04Z",1560866524,3110.125,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,254166.7,0
"2019-06-18T14:02:05Z",1560866525,3808.785,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,259265.7,0
"2019-06-18T14:02:06Z",1560866526,3699.815,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,1,299.15,256666.7,0
"2019-06-18T14:02:07Z",1560866527,2621.067,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0,0,0,0,0,0,0,0,0,0,0,299.15,252500,0
"2019-06-18T14:02:08Z",1560866528,7831.341,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0.03984493,0,0,0,0,0,0,0,0,0,0,299.15,250833.3,8823.243
"2019-06-18T14:02:09Z",1560866529,25871.29,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,0.1645177,0,0,0,0,0,0,0,0,0,0,299.15,30900,37799.25
"2019-06-18T14:02:10Z",1560866530,30725.01,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.008726646,1.202222,1.180317,1.180317,1.162956,1.162956,1.180317,1.180317,0,0,0,0,298.357,0,17949.6
"2019-06-18T14:02:11Z",1560866531,27600.52,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.008726646,1.770216,1.749392,1.749392,1.71467,1.715365,1.749392,1.749392,0,0,0,0,298.15,0,11068.12
"2019-06-18T14:02:12Z",1560866532,22013.85,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.008726646,2.077945,2.035102,2.035102,2.00038,2.00038,2.035102,2.035102,0,0,0,0,298.943,0,7192.467
"2019-06-18T14:02:13Z",1560866533,3598.938,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.01745329,2.204589,2.171479,2.171479,2.119396,2.119396,2.171479,2.171479,0,0,0,0,298.3578,0,125.6891
"2019-06-18T14:02:14Z",1560866534,15295.12,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,0.02617994,2.127646,2.034177,2.034177,2.016465,2.016815,2.051538,2.051538,0,0,0,0,298.15,0,3582.127
"2019-06-18T14:02:15Z",1560866535,12224.8,NaN,NaN,NaN,NaN,"-",NaN,"-",0.03464479,-0.1819506,2.214672,2.264551,2.126704,2.161426,2.07462,2.161947,2.195627,0,0,0,0,298.9422,0,2985.076
"2019-06-18T14:02:16Z",1560866536,14218.28,NaN,NaN,NaN,NaN,"-",NaN,"-",0.1304719,-0.5052899,2.239545,2.519233,2.207584,2.29439,2.016612,2.225797,2.224946,0,0,0,0,299.15,0,3564.171
"2019-06-18T14:02:17Z",1560866537,20692.07,NaN,NaN,NaN,NaN,"-",NaN,"-",0.2961824,-0.7065966,2.280096,2.804991,2.372526,2.406728,1.991102,2.337283,2.216797,0,0,0,0,299.15,0,5904.342
"2019-06-18T14:02:18Z",1560866538,25428.21,NaN,NaN,NaN,NaN,"-",NaN,"-",0.4707153,-0.7853982,2.423232,3.088379,2.602268,2.601747,2.081955,2.463379,2.237684,0,0,0,0,299.15,0,7830.487
"2019-06-18T14:02:19Z",1560866539,25860.86,NaN,NaN,NaN,NaN,"-",NaN,"-",0.6018794,-0.7853982,2.618942,3.324041,2.803207,2.785846,2.247652,2.646957,2.248683,0,0,0,0,299.15,0,7444.88
"2019-06-18T14:02:20Z",1560866540,25062.56,NaN,NaN,NaN,NaN,"-",NaN,"-",0.6457719,-0.6201155,2.945318,3.43329,2.98086,3.067665,2.581554,2.894054,2.374262,0,0,0,0,299.15,0,7099.331
"2019-06-18T14:02:21Z",1560866541,27688.6,NaN,NaN,NaN,NaN,"-",NaN,"-",0.5763077,-0.4281293,3.25063,3.522287,3.174371,3.296246,2.948676,3.191732,2.653537,0,0,0,0,299.15,0,7334.478
"2019-06-18T14:02:22Z",1560866542,26051.85,NaN,NaN,NaN,NaN,"-",NaN,"-",0.462774,-0.2710496,3.507363,3.604894,3.395519,3.482324,3.256109,3.464963,2.978852,0,0,0,0,299.15,0,6132.104
"2019-06-18T14:02:23Z",1560866543,22520.38,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3230605,-0.07906342,3.611709,3.58813,3.518685,3.501671,3.431532,3.622504,3.257574,0,0,0,0,299.15,0,5042.745
"2019-06-18T14:02:24Z",1560866544,3207.902,NaN,NaN,NaN,NaN,"-",NaN,"-",0.1836916,0.02574793,3.585396,3.514916,3.514916,3.42811,3.445472,3.58522,3.375168,0,0,0,0,298.3568,0,15.30841
