time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-05-15T03:04:56Z",1557889496,27170.13,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:04:57Z",1557889497,26969.28,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:04:58Z",1557889498,26781.26,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:04:59Z",1557889499,26609.79,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.007941248,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:00Z",1557889500,26524.06,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.0007853982,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:01Z",1557889501,26574.08,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:02Z",1557889502,26462.88,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008021462,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:03Z",1557889503,26326.32,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:04Z",1557889504,26348.44,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.0006981317,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:05Z",1557889505,26312.34,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,268333.3,0
"2019-05-15T03:05:06Z",1557889506,26127.71,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008028515,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:07Z",1557889507,26089.83,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.0006108652,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:08Z",1557889508,26141.51,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008121829,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:09Z",1557889509,26526.84,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:10Z",1557889510,26772.12,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:11Z",1557889511,26887.56,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.0005235987,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:12Z",1557889512,27151.99,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:13Z",1557889513,27125.62,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:14Z",1557889514,26957.08,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:15Z",1557889515,27124.66,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:16Z",1557889516,27199.54,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:17Z",1557889517,27262.54,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008203047,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:18Z",1557889518,27325.65,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008203047,0,0,0,0,0,0,0,1,1,0,1,292.15,266716.7,0
"2019-05-15T03:05:19Z",1557889519,27284.88,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008203047,0,0,0,0,0,0,0,1,1,0,1,292.15,267450,0
"2019-05-15T03:05:20Z",1557889520,27161.8,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:21Z",1557889521,26874.45,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008121829,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:22Z",1557889522,26762.93,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.0004407397,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:23Z",1557889523,26922.62,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:24Z",1557889524,26915.9,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:25Z",1557889525,26631.56,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.0005235987,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:26Z",1557889526,26424.63,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:27Z",1557889527,26128.91,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.0004407397,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:28Z",1557889528,26008.09,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:29Z",1557889529,26153.72,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:30Z",1557889530,26193.76,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:31Z",1557889531,26101.62,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:32Z",1557889532,25956.21,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
"2019-05-15T03:05:33Z",1557889533,26159.54,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,0,0,0,0,0,0,0,1,1,0,1,292.15,267500,0
