time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-05-03T02:50:21Z",1556851821,3831.419,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:22Z",1556851822,3224.466,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0.006844428,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:23Z",1556851823,26664.01,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:24Z",1556851824,26881.46,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,265375.8,0
"2019-05-03T02:50:25Z",1556851825,26478.67,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:26Z",1556851826,26811.7,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0.006825793,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:27Z",1556851827,26701.95,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0.006825793,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:28Z",1556851828,26768.98,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0.001882218,0,0,0,0,0,0,0,1,1,0,1,292.15,266307.2,0
"2019-05-03T02:50:29Z",1556851829,26793.19,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0.006825793,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:30Z",1556851830,26915.94,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0.006844428,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:31Z",1556851831,27011.56,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,265000,0
"2019-05-03T02:50:32Z",1556851832,26507.55,NaN,NaN,NaN,NaN,"-",NaN,"-",0.05235988,-0,0,0,0,0,0,0,0,1,1,0,1,292.15,266666.7,0
