time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-07-26T03:53:35Z",1564113215,16369.88,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04885123,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:36Z",1564113216,16131,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:37Z",1564113217,16314.59,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:38Z",1564113218,16065.09,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04856952,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:39Z",1564113219,16337.66,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:40Z",1564113220,16093.5,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:41Z",1564113221,15617.89,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:42Z",1564113222,16262.96,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04845107,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:43Z",1564113223,15834.48,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04849137,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:44Z",1564113224,14877,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:45Z",1564113225,15829.25,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:46Z",1564113226,15323.36,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04764036,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:47Z",1564113227,14649.35,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:48Z",1564113228,15379.11,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04831143,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:49Z",1564113229,15218.2,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:50Z",1564113230,15100.85,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,242946.7,0
"2019-07-26T03:53:51Z",1564113231,15219.47,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04772384,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:52Z",1564113232,15388.26,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:53Z",1564113233,15888.79,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:54Z",1564113234,15370.76,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:55Z",1564113235,15386.19,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04781475,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:56Z",1564113236,16843.88,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04817465,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:57Z",1564113237,15894.43,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.0480856,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:58Z",1564113238,15851.88,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:53:59Z",1564113239,16684.22,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:54:00Z",1564113240,15784.03,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,242916.7,0
"2019-07-26T03:54:01Z",1564113241,16014.32,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04799655,0,0,0,0,0,0,0,1,0,0,1,302.15,242916.7,0
"2019-07-26T03:54:02Z",1564113242,16249.26,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:54:03Z",1564113243,16112.55,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,242916.7,0
"2019-07-26T03:54:04Z",1564113244,16246.75,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,242500,0
"2019-07-26T03:54:05Z",1564113245,16266.04,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04786161,0,0,0,0,0,0,0,1,0,0,1,302.15,242903.8,0
"2019-07-26T03:54:06Z",1564113246,16613.29,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04781846,0,0,0,0,0,0,0,1,0,0,1,302.15,242500,0
"2019-07-26T03:54:07Z",1564113247,16759.48,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04777164,0,0,0,0,0,0,0,1,0,0,1,302.15,242938.1,0
"2019-07-26T03:54:08Z",1564113248,15900.02,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:54:09Z",1564113249,16333.45,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,243333.3,0
"2019-07-26T03:54:10Z",1564113250,16484.36,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,242938.1,0
"2019-07-26T03:54:11Z",1564113251,15799.45,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.0482637,0,0,0,0,0,0,0,1,0,0,1,302.15,242500,0
"2019-07-26T03:54:12Z",1564113252,16130.9,404.1,5.873033,0.8269664,0.1484825,"-",NaN,"-",-0.008726646,0.05235988,0,0,0,0,0,0,0,1,0,0,1,302.15,242500,0
"2019-07-26T03:54:13Z",1564113253,16241.43,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726646,0.04363323,0,0,0,0,0,0,0,1,0,0,1,302.15,831726.8,0
