time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-08-16T03:42:21Z",1565926941,13315.94,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:22Z",1565926942,14076.04,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:23Z",1565926943,13443.55,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:24Z",1565926944,13237.98,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:25Z",1565926945,13686.32,403.6,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:26Z",1565926946,13489.76,403.6942,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:27Z",1565926947,13226.94,403.7,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:28Z",1565926948,13706.64,403.7,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:29Z",1565926949,13798,403.7,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:30Z",1565926950,13775.09,403.7,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:31Z",1565926951,13593.15,403.7,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:32Z",1565926952,14338,403.6055,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:33Z",1565926953,14150.47,403.6,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
"2019-08-16T03:42:34Z",1565926954,13494.03,403.6,2.823943,0.8269673,0.1484792,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,1,0,0,1,295.15,252500,0
