time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-04-30T13:22:07Z",1556630527,8144.634,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,249166.7,0
"2019-04-30T13:22:08Z",1556630528,8207.936,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,249166.7,0
"2019-04-30T13:22:09Z",1556630529,7932.027,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,248033.3,0
"2019-04-30T13:22:10Z",1556630530,8024.415,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,249166.7,0
"2019-04-30T13:22:11Z",1556630531,8104.405,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,248651.2,0
"2019-04-30T13:22:12Z",1556630532,7898.782,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,248622.1,0
"2019-04-30T13:22:13Z",1556630533,7822.091,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,249166.7,0
"2019-04-30T13:22:14Z",1556630534,7905.011,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,249166.7,0
"2019-04-30T13:22:15Z",1556630535,7910.841,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,249166.7,0
"2019-04-30T13:22:16Z",1556630536,7941.129,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,1,293.15,249166.7,0
