time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-06-27T13:43:04Z",1561642984,72.16142,408.1,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,301.196,0,0
"2019-06-27T13:43:05Z",1561642985,55.51329,408.1,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,301.15,0,0
"2019-06-27T13:43:06Z",1561642986,72.15617,408.1,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,301.15,0,0
"2019-06-27T13:43:07Z",1561642987,60.60855,408.1,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.1039,0,0
"2019-06-27T13:43:08Z",1561642988,72.16142,408.1,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:09Z",1561642989,72.16142,408.1,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:10Z",1561642990,52.65806,408.1975,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:11Z",1561642991,85.13689,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:12Z",1561642992,41.12893,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:13Z",1561642993,72.14701,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:14Z",1561642994,78.60863,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:15Z",1561642995,72.12891,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:16Z",1561642996,54.11006,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:17Z",1561642997,72.16142,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:18Z",1561642998,72.15255,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:19Z",1561642999,72.12891,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:20Z",1561643000,90.13013,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:21Z",1561643001,72.16142,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:22Z",1561643002,72.12981,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,0,0
"2019-06-27T13:43:23Z",1561643003,72.12891,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,255346.5,0
"2019-06-27T13:43:24Z",1561643004,72.12891,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,246666.7,0
"2019-06-27T13:43:25Z",1561643005,72.1605,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,243697.4,0
"2019-06-27T13:43:26Z",1561643006,72.12891,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,241666.7,0
"2019-06-27T13:43:27Z",1561643007,60.64685,408.2,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,243813.1,0
"2019-06-27T13:43:28Z",1561643008,72.12891,408.2975,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,243333.3,0
"2019-06-27T13:43:29Z",1561643009,72.13711,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,714393.9,0
"2019-06-27T13:43:30Z",1561643010,72.14611,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,302.15,713333.3,0
"2019-06-27T13:43:31Z",1561643011,13655.33,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,1,301.196,713209.6,0
"2019-06-27T13:43:32Z",1561643012,5851.174,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.1031,713799,-7.50733
"2019-06-27T13:43:33Z",1561643013,5027.676,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,712500,-12.10216
"2019-06-27T13:43:34Z",1561643014,4570.288,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,713333.3,3.381403
"2019-06-27T13:43:35Z",1561643015,4687.902,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,713333.3,-18.23527
"2019-06-27T13:43:36Z",1561643016,5910.23,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,713333.3,-9.325778
"2019-06-27T13:43:37Z",1561643017,6819.956,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,301.197,715000,-17.28888
"2019-06-27T13:43:38Z",1561643018,7721.881,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.1021,715000,-2.227826
"2019-06-27T13:43:39Z",1561643019,7992.273,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,301.1971,715000,-8.962833
"2019-06-27T13:43:40Z",1561643020,8565.219,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,301.15,718333.3,2.759385
"2019-06-27T13:43:41Z",1561643021,8851.216,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.103,722500,-5.975409
"2019-06-27T13:43:42Z",1561643022,8499.567,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,724166.7,-12.30268
"2019-06-27T13:43:43Z",1561643023,9085.92,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,728333.3,5.212348
"2019-06-27T13:43:44Z",1561643024,8871.881,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,732609.4,-16.02622
"2019-06-27T13:43:45Z",1561643025,8387.244,408.3,0.9058259,0.8269657,0.1484777,"-",NaN,"-",0.01745329,-0,0,0,0,0,0,0,0,0,1,0,0,302.15,734645.2,-5.621335
